2026-05-14 23:39:58 | INFO     | run_pipeline.11 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 18:50:05 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:08 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:14 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:16 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:18 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:23 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:25 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:27 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:29 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/best_model-1.0.ckpt
2026-05-15 18:50:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:38 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:41 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:43 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:45 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:47 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:49 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:51 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:56 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:50:58 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:00 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:02 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:04 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:06 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:09 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:11 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:13 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:15 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/best_model-1.0.ckpt
2026-05-15 18:51:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:22 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:24 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:26 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:29 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:31 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:33 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:35 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:37 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:40 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:42 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:44 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:46 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:48 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:51 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:53 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:55 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:51:59 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:01 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/best_model-1.0.ckpt
2026-05-15 18:52:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:08 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:13 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:15 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:17 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:19 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:23 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:26 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:28 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:30 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:32 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:34 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:39 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:41 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:43 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:45 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:47 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:52 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:52 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:56 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:52:58 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:00 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:03 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:05 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:09 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:11 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:14 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:16 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:18 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:20 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:22 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:24 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:26 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:28 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:31 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:37 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:37 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:37 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:40 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:42 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:44 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:46 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:48 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:51 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:53 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:55 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:53:59 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:01 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:04 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:06 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:08 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:15 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:17 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:23 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:23 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/mini/logs/lightning_logs/1.0/metrics.csv
2026-05-15 18:54:23 | DEBUG    | _new_conn.1049 | Starting new HTTPS connection (1): api.wandb.ai:443
2026-05-15 18:54:23 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 18:54:23 | DEBUG    | _new_conn.1049 | Starting new HTTPS connection (1): api.wandb.ai:443
2026-05-15 18:54:23 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 18:54:24 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 18:54:24 | DEBUG    | run_pipeline.30 | Entrenamiento finalizado correctamente
2026-05-15 18:54:24 | INFO     | run_pipeline.32 | --- Pipeline de entrenamiento finalizado ---
2026-05-15 19:00:32 | INFO     | run_pipeline.17 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 19:00:32 | DEBUG    | run_pipeline.19 | iniciando Weights & Biases...
2026-05-15 19:00:32 | DEBUG    | __init__.630 | Using proactor: IocpProactor
2026-05-15 19:00:32 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 19:00:32 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 19:00:32 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 19:00:32 | DEBUG    | execute.1286 | Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 19:00:32 | DEBUG    | _new_conn.1049 | Starting new HTTPS connection (1): api.wandb.ai:443
2026-05-15 19:00:33 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 19:00:35 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 19:00:35 | DEBUG    | execute.1286 | Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=<valid stream>, shell=False, universal_newlines=False)
2026-05-15 19:00:36 | DEBUG    | run_pipeline.21 | Weights & Biases iniciado
2026-05-15 19:00:36 | DEBUG    | run_pipeline.23 | Definiendo dataloaders y modelo...
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.34 | Cargando datasets de MNIST...
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.36 | Datasets de MNIST cargados correctamente
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.38 | Preprocesando datos...
2026-05-15 19:00:36 | DEBUG    | preprocess_data.5 | Iniciando preprocesado...
2026-05-15 19:00:36 | DEBUG    | preprocess_data.8 | Preprocesado completado correctamente
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.40 | Datos preprocesados correctamente
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.42 | Creando DataModule...
2026-05-15 19:00:36 | DEBUG    | define_dataloaders.44 | DataModule creado correctamente
2026-05-15 19:00:36 | DEBUG    | run_pipeline.26 | Dataloaders y modelo definidos correctamente
2026-05-15 19:00:36 | DEBUG    | run_pipeline.28 | Iniciando entrenamiento...
